3	4	86
4	2	77
3	3	115
0	1	59
2	5	117
2	3	48
4	1	78
2	5	97
2	4	58
3	3	59
3	2	89
0	2	59
2	4	49
0	4	89
1	4	67
3	8	66
3	3	108
1	4	81
3	2	59
2	2	54
5	5	72
3	4	62
4	2	52
2	2	51
0	5	62
4	6	30
2	6	68
1	4	60
4	1	56
1	6	74
0	4	58
3	6	68
5	3	75
0	1	58
3	4	74
6	7	65
0	1	52
3	4	52
3	3	33
1	3	35
0	4	77
1	3	67
3	4	44
1	6	123
4	0	25
1	3	89
1	5	67
1	7	81
0	5	96
4	4	93
0	3	59
2	7	84
0	3	78
4	1	57
3	2	39
2	5	58
2	5	77
3	5	39
4	2	66
0	6	95
4	1	29
0	0	56
2	7	91
2	4	92
1	6	72
1	4	72
2	1	38
5	4	70
1	3	100
0	6	82
0	5	65
1	2	67
0	4	84
0	9	29
1	3	95
0	1	79
4	5	101
5	1	59
0	7	103
0	5	57
4	6	83
2	4	67
4	0	52
5	1	53
2	6	70
1	3	52
1	3	23
3	3	80
2	4	90
0	2	82
1	8	107
0	4	35
4	1	39
2	2	47
2	1	57
2	1	60
5	3	69
1	4	64
1	4	45
1	2	59
1	5	66
0	4	104
1	4	52
1	2	75
2	5	68
3	2	54
1	1	62
4	5	89
1	10	63
2	4	83
3	1	33
0	3	65
3	7	102
0	5	59
3	7	111
1	4	51
6	3	72
2	5	44
5	5	95
0	6	104
0	3	46
1	3	73
1	5	57
5	4	43
4	5	75
4	5	54
2	1	54
0	5	56
0	5	52
6	0	36
1	3	73
0	3	36
0	2	78
1	3	82
0	10	108
2	3	22
1	4	111
1	1	73
3	6	77
2	5	93
0	3	56
5	2	59
1	1	43
1	5	67
0	6	89
2	4	65
1	9	74
3	5	85
4	3	57
1	6	67
1	2	52
7	1	59
3	2	94
0	5	35
2	6	66
0	3	84
2	6	82
1	2	62
3	3	65
5	10	79
0	5	109
1	4	65
4	2	74
2	4	82
2	3	97
4	4	75
2	2	70
2	4	89
1	3	79
2	7	52
3	5	75
0	0	33
6	3	41
4	5	63
4	1	59
0	4	42
1	2	37
2	2	57
2	2	85
0	5	100
2	3	54
0	3	81
0	0	84
6	8	83
1	3	112
1	3	57
5	6	119
6	5	93
0	4	93
3	4	81
3	1	36
0	3	59
2	7	77
0	7	95
4	0	39
6	5	90
5	5	52
0	2	86
4	4	56
0	0	39
1	6	74
1	0	49
2	5	78
2	4	67
0	1	66
2	4	95
1	1	83
2	4	55
3	3	68
2	8	106
0	7	84
2	4	84
6	5	36
4	4	77
1	2	50
2	7	86
3	3	60
2	1	44
0	9	118
0	6	52
3	2	59
1	5	70
3	5	75
1	2	64
2	5	54
0	3	60
0	2	90
3	3	85
3	5	92
3	4	71
0	2	84
2	4	66
0	0	33
2	6	46
2	4	83
0	9	131
0	3	79
2	1	56
4	4	61
3	5	47
0	7	65
3	7	80
7	3	45
1	3	65
1	9	72
4	1	68
0	7	54
5	2	67
3	3	51
1	2	68
0	2	54
2	2	32
0	3	76
1	4	64
1	7	57
0	3	77
1	5	96
2	3	46
8	5	58
2	3	81
1	11	97
4	7	81
3	4	67
0	3	48
4	3	78
0	5	62
1	6	131
2	5	71
5	4	85
1	3	66
1	7	91
5	5	54
1	2	65
1	8	104
0	7	49
4	1	55
1	9	59
6	4	60
5	3	64
2	2	42
1	6	74
5	2	66
3	4	29
1	3	48
2	6	61
0	4	113
2	6	97
6	3	36
1	1	80
1	6	79
1	2	40
0	6	100
1	4	81
2	2	82
4	9	71
1	2	57
4	3	31
4	5	76
0	5	49
0	3	47
0	5	99
0	3	37
7	5	37
1	2	26
1	2	60
2	1	42
0	8	97
4	5	65
1	6	95
3	5	56
1	7	107
5	6	81
1	7	95
1	4	84
1	1	34
2	3	48
0	5	57
1	4	93
3	6	86
0	5	82
3	4	72
1	3	56
3	0	38
1	8	88
4	2	40
0	6	125
0	2	75
0	1	38
0	8	72
2	6	73
4	4	59
0	1	75
4	3	55
4	3	85
0	0	38
3	4	74
3	1	108
3	3	55
1	6	69
2	3	71
0	5	47
0	4	46
3	4	64
4	5	50
0	5	95
1	8	126
5	4	62
1	5	64
1	0	35
2	4	60
2	1	53
1	0	33
3	3	55
3	3	71
3	5	113
3	2	44
2	3	69
1	2	77
0	2	55
2	4	70
3	3	105
5	3	33
6	0	64
6	3	74
1	6	49
1	4	55
2	3	31
2	4	49
0	0	16
1	2	78
3	6	72
3	3	105
3	9	86
3	4	83
1	2	88
2	5	60
2	3	48
0	2	63
0	2	84
1	6	93
2	4	98
1	5	92
6	1	36
3	5	27
3	4	58
5	7	48
4	6	76
2	5	32
2	3	47
4	2	41
0	2	67
1	1	47
0	5	109
0	6	73
0	6	103
4	5	50
0	5	45
2	4	83
0	9	91
0	5	54
0	4	80
0	6	47
4	2	78
5	5	69
6	4	71
0	3	106
1	6	122
1	4	105
2	8	50
1	12	107
0	2	67
3	2	70
1	3	45
1	5	89
0	4	78
8	2	39
0	6	56
6	2	29
1	5	110
1	5	60
2	1	78
3	4	28
3	4	74
0	5	71
0	3	27
1	4	43
1	1	33
0	2	120
1	4	80
3	2	71
0	0	47
2	2	52
1	3	35
3	3	67
2	3	72
1	4	45
0	4	96
2	6	69
1	1	34
3	5	72
3	1	57
1	5	65
1	1	45
1	3	78
5	4	51
3	1	50
2	6	88
4	2	57
2	3	82
1	3	77
5	3	73
2	3	92
4	1	66
1	4	83
2	3	76
5	9	100
2	4	60
5	2	42
4	5	82
2	5	77
3	2	72
7	3	47
4	2	15
1	3	76
2	6	63
5	4	60
4	1	28
0	6	93
2	4	63
0	7	91
2	7	91
0	2	47
0	4	157
2	2	83
2	2	45
4	3	41
2	5	54
1	5	61
2	1	42
2	1	56
2	2	23
3	2	27
6	1	45
2	4	50
0	4	89
0	4	32
0	3	46
4	6	84
0	4	78
0	6	48
1	3	77
6	4	81
0	4	65
0	1	59
0	3	59
0	4	49
2	8	117
3	2	37
0	2	46
3	3	66
0	4	87
0	5	61
2	3	60
1	7	53
1	9	86
0	2	44
3	5	39
1	5	93
0	2	40
1	5	56
5	5	77
3	2	46
0	5	58
5	5	75
6	4	47
3	1	34
1	3	68
0	3	61
0	1	92
3	4	65
2	3	85
3	3	94
0	4	51
1	6	86
1	7	93
2	0	38
4	2	61
1	3	100
1	3	73
4	2	77
0	0	44
0	5	105
0	7	78
2	3	85
4	8	85
1	1	70
3	12	117
4	8	64
2	1	45
2	3	41
2	0	35
1	3	48
3	2	63
3	9	95
6	6	60
4	4	119
2	1	34
1	4	59
1	5	58
5	3	61
2	4	79
3	3	74
6	4	66
6	5	70
0	3	70
2	5	75
5	1	66
5	7	82
7	3	54
2	2	54
3	3	47
1	5	85
2	3	61
1	4	72
1	3	65
1	0	21
0	2	17
6	1	41
6	3	75
5	7	84
2	4	56
6	6	67
2	4	58
7	2	53
5	4	85
6	6	76
2	6	95
0	4	82
2	6	67
2	8	100
1	6	78
0	2	59
1	3	79
0	5	67
2	4	60
4	4	57
3	4	101
2	6	105
5	5	47
1	4	47
2	4	58
2	2	54
7	2	38
0	8	65
0	1	64
2	2	38
2	4	72
5	4	54
1	8	64
0	2	56
2	7	70
3	7	30
3	3	25
6	3	76
0	5	50
3	2	53
1	2	73
4	4	76
6	1	29
1	5	41
3	0	41
2	5	76
0	1	33
3	2	52
1	5	50
2	1	88
0	4	52
3	6	113
3	3	44
1	3	91
2	3	53
4	4	68
0	4	86
4	6	112
5	2	29
2	4	58
1	5	96
2	4	44
0	8	118
5	3	70
1	7	82
4	0	41
1	6	54
0	3	90
3	6	93
3	5	132
0	3	79
0	5	61
0	3	116
3	8	119
5	3	80
1	6	101
4	2	51
0	3	77
2	1	56
0	3	48
1	6	93
1	3	79
2	7	51
3	4	53
0	4	60
3	6	101
4	6	102
0	5	51
1	5	79
1	4	70
1	6	59
3	4	77
3	2	61
3	2	65
3	7	56
0	5	72
0	7	66
0	5	66
0	5	70
1	0	65
0	4	60
3	9	61
0	4	81
1	3	22
6	3	46
0	2	67
0	3	82
0	7	84
0	3	39
4	3	68
3	4	65
0	2	67
3	5	80
1	3	64
1	5	107
1	4	68
3	2	91
6	2	50
1	5	110
6	5	36
5	1	45
1	4	69
0	3	35
0	3	54
2	3	48
1	0	52
1	4	45
1	1	43
2	2	35
0	4	65
0	5	43
1	7	53
0	5	92
0	4	46
1	1	50
0	0	61
0	4	80
3	1	73
2	5	91
0	4	86
1	1	80
2	6	93
1	3	84
2	1	45
1	4	60
0	5	67
3	3	55
2	11	96
2	2	41
2	5	75
2	1	68
2	3	57
1	1	43
4	0	48
0	5	49
2	0	42
5	3	55
2	7	74
7	2	42
2	3	63
3	4	39
0	6	62
3	1	36
1	7	76
2	5	59
3	3	44
0	2	71
1	2	25
3	10	71
3	1	53
1	6	71
0	2	57
0	3	60
0	12	86
0	2	33
0	4	86
1	3	31
2	2	71
2	9	129
5	4	30
1	3	75
1	3	52
3	8	47
0	3	29
0	2	46
1	3	72
0	3	63
2	2	42
0	4	73
4	5	65
3	3	50
5	2	62
2	6	88
3	3	82
3	1	44
2	2	63
0	4	89
0	6	77
4	6	87
2	1	42
2	5	63
7	3	61
1	3	47
2	6	43
0	5	46
2	0	46
4	4	51
3	1	51
2	2	39
4	4	60
3	2	44
3	3	63
6	6	79
1	8	98
2	2	28
2	4	71
5	2	59
2	4	72
2	6	55
4	5	45
0	1	37
1	7	74
0	2	42
1	3	45
1	0	47
5	4	87
3	6	85
3	3	28
1	5	65
3	5	96
0	3	49
2	2	36
4	2	73
0	6	50
2	9	61
0	7	91
1	3	83
2	3	45
1	6	94
1	5	90
4	4	62
2	4	116
2	4	54
2	2	70
2	3	44
1	3	66
3	5	56
1	6	59
2	3	55
0	2	73
3	3	58
2	1	45
4	5	71
0	3	74
0	3	39
1	4	59
2	3	50
1	4	71
0	2	71
0	5	62
1	2	43
4	10	60
1	5	71
0	4	42
0	3	57
1	6	77
1	9	92
1	5	44
1	3	74
3	2	27
3	7	88
2	1	49
1	0	23
2	3	71
1	4	50
2	3	51
4	5	56
0	1	66
3	2	82
2	3	57
2	5	48
1	1	27
0	3	54
2	3	72
3	3	63
3	4	58
4	1	63
2	3	65
1	2	68
4	3	90
0	4	45
2	4	41
1	9	85
5	6	68
3	5	67
4	1	36
3	4	60
0	3	89
3	3	59
3	4	76
3	6	76
0	3	107
1	2	43
1	2	12
4	2	93
4	9	78
2	2	60
2	4	48
2	3	76
0	1	46
6	4	72
3	3	88
0	3	46
2	9	95
3	4	61
0	6	53
2	4	73
3	6	80
0	4	69
1	1	38
1	1	36
3	7	83
0	6	86
4	2	61
0	8	84
2	6	74
5	5	52
0	4	78
4	1	35
5	1	32
3	2	77
1	4	89
7	1	49
0	3	37
1	4	67
1	5	59
2	6	61
5	8	110
2	6	84
5	4	52
5	5	61
2	2	41
3	4	68
1	5	85
1	2	30
0	6	37
3	5	68
5	3	41
1	0	51
1	3	75
0	5	64
1	4	75
1	6	59
1	5	64
6	0	48
1	6	60
1	4	50
1	2	56
0	2	86
2	4	37
2	2	48
1	3	34
0	6	73
2	5	119
1	6	59
3	4	102
2	2	80
1	6	68
5	6	90
0	2	79
1	6	92
4	4	79
2	2	56
1	4	56
0	6	93
1	8	137
0	7	94
5	4	55
0	6	73
1	3	64
7	2	57
1	3	29
4	2	53
2	4	81
2	3	77
2	4	66
1	4	57
2	2	66
2	3	83
0	5	90
4	2	101
5	1	43
6	6	63
0	3	43
2	1	74
3	4	71
0	2	57
2	1	47
0	7	71
3	4	42
3	4	80
0	4	51
0	1	50
1	4	109
1	2	68
1	5	124
0	7	75
5	1	51
2	2	32
1	4	64
2	5	69
1	4	61
3	5	40
2	4	63
1	4	58
3	1	39
2	3	105
4	7	58
3	1	52
3	3	102
5	4	56
3	7	71
0	6	66
0	6	62
3	5	47
0	3	49
2	4	68
6	8	87
1	5	27
3	3	50
3	1	97
4	4	47
4	3	55
1	3	59
4	4	54
2	5	111
2	4	97
2	6	60
2	0	50
3	3	53
0	2	61
0	2	80
4	2	37
4	5	86
6	4	117
8	8	70
0	2	73
2	4	89
2	3	74
4	2	72
8	7	78
3	6	62
2	0	25
1	3	38
0	3	29
0	4	51
0	6	73
5	3	49
1	3	70
0	3	83
1	1	78
1	8	29
2	0	57
0	4	33
0	5	111
1	2	62
2	3	44
1	5	71
0	3	53
3	9	97
1	1	39
3	4	87
0	3	77
5	3	24
2	5	114
4	2	50
0	7	82
2	5	70
0	0	39
1	4	96
1	2	45
0	5	51
6	3	82
0	3	52
1	0	46
2	3	42
0	3	62
0	6	96
1	2	45
2	11	62
1	3	51
6	2	67
1	3	46
0	5	60
1	9	85
0	4	47
3	1	14
4	6	63
2	3	68
3	0	87
1	4	82
2	3	37
2	5	96
0	5	66
0	1	58
2	5	76
5	8	57
2	4	94
0	3	36
2	4	86
0	3	105
6	2	34
7	3	60
4	6	92
1	1	52
2	4	29
3	4	76
2	6	59
1	2	56
1	6	72
0	1	49
0	2	62
2	2	57
2	2	32
2	5	63
1	2	17
3	7	95
0	2	88
1	5	60
0	5	83
5	7	80
2	2	23
4	5	48
3	1	53
2	10	133
0	7	85
1	1	44
1	1	90
0	6	99
8	6	50
3	4	59
0	6	71
2	5	99
5	5	64
3	4	61
1	3	67
2	4	109
0	5	81
3	6	67
0	8	102
0	9	120
0	6	88
2	1	35
5	2	66
0	4	60
0	6	58
4	4	75
1	4	77
3	4	54
3	2	32
2	6	86
0	0	58
2	4	58
3	5	87
2	3	71
3	3	83
1	7	88
3	3	73
1	3	78
3	5	83
1	3	47
2	3	70
0	5	116
1	2	53
3	1	83
0	6	50
3	8	63
0	3	44
0	6	112
1	9	114
4	3	50
0	4	113
6	3	25
1	3	55
1	4	56
6	2	64
1	4	42
2	1	37
0	3	113
1	3	38
2	4	46
0	0	13
2	4	64
1	4	57
3	1	89
0	4	62
0	4	91
2	1	37
3	7	58
0	8	76
0	11	110
2	3	79
3	6	80
3	1	47
3	7	106
2	6	99
1	4	61
0	1	56
6	2	55
1	2	48
5	6	70
0	6	75
5	4	46
2	5	70
1	4	68
1	1	51
0	4	58
2	8	88
5	3	73
3	3	56
0	2	49
1	2	42
6	1	58
1	6	68
4	2	31
1	2	107
2	2	63
3	0	22
1	3	44
4	5	55
4	5	84
0	4	51
0	1	68
2	2	42
7	3	50
1	1	49
5	5	83
1	3	58
0	3	87
5	0	46
0	3	67
4	1	54
2	9	78
1	2	34
2	2	60
4	5	60
1	0	67
1	8	56
3	4	57
2	1	73
1	5	56
2	2	98
3	3	51
3	4	62
0	3	50
1	4	41
5	3	66
1	8	75
0	3	67
3	7	68
0	2	79
0	7	96
5	4	41
1	2	61
2	4	91
1	3	63
0	6	94
1	6	76
5	2	86
1	9	114
1	3	89
1	5	59
6	5	51
2	8	96
5	4	75
2	2	45
0	4	113
7	3	71
3	4	40
3	4	47
4	2	29
0	4	74
1	4	69
2	2	49
4	6	55
1	4	69
2	3	45
0	1	73
0	1	75
0	1	38
1	7	73
3	1	52
2	5	91
1	5	77
2	5	74
4	9	82
0	5	67
4	5	77
2	4	110
3	4	53
0	7	119
0	2	71
2	3	58
2	2	63
1	3	47
2	4	77
2	6	59
4	6	76
1	1	88
0	1	49
0	5	75
4	5	120
1	5	53
0	5	57
0	2	58
5	0	22
2	8	71
3	2	45
4	7	57
1	2	78
1	4	93
2	5	89
2	5	59
2	3	31
3	2	43
6	3	60
5	6	106
4	3	60
0	3	63
4	3	62
6	0	53
4	6	62
3	5	66
0	5	93
0	3	38
5	4	54
6	0	67
0	3	62
4	5	54
0	5	96
1	1	61
2	4	87
3	9	90
0	1	36
8	5	42
2	4	70
4	4	42
3	1	33
0	6	112
4	6	80
1	2	36
0	3	81
7	3	57
0	2	42
2	2	48
2	3	61
5	3	48
5	5	89
2	0	23
0	4	91
4	2	51
2	3	34
4	5	66
0	4	85
4	2	81
4	2	40
0	6	41
4	4	50
1	4	83
2	4	61
0	4	65
0	4	85
1	5	74
0	3	43
0	3	88
2	1	67
1	3	57
2	3	42
0	3	52
0	10	114
1	2	73
3	4	106
2	1	64
6	2	61
3	4	51
1	4	52
0	6	85
4	5	34
3	0	43
0	4	70
4	4	60
3	4	73
3	2	36
3	3	61
3	7	59
1	4	83
3	4	65
1	3	52
2	7	63
0	2	35
2	5	68
4	2	58
2	3	66
3	6	55
2	2	31
0	4	54
2	9	86
0	6	84
2	4	90
1	2	60
1	1	45
1	2	83
2	9	134
0	5	93
2	2	66
0	5	68
3	3	61
0	5	44
0	3	52
0	3	86
5	0	54
2	2	58
2	3	81
1	7	104
3	3	46
2	6	104
6	6	77
0	4	54
3	3	28
0	5	87
1	6	70
5	3	96
6	6	42
4	3	37
2	4	74
0	2	68
8	3	76
1	2	66
3	5	49
2	5	95
0	2	68
0	2	87
3	3	98
0	4	54
2	4	74
6	3	54
4	1	16
2	2	41
0	4	72
0	1	54
5	3	54
1	2	58
1	3	70
1	11	101
0	1	58
6	4	58
0	3	64
2	2	36
4	7	82
0	6	60
3	3	60
0	2	52
1	4	27
5	8	67
4	1	42
1	3	46
5	5	59
2	4	82
0	0	64
3	3	29
0	3	50
1	1	34
0	4	82
1	2	73
3	2	49
4	3	72
2	5	71
6	6	88
3	9	123
2	6	78
2	4	74
2	2	54
3	4	89
2	2	40
0	4	69
6	7	38
1	5	83
1	5	109
2	3	81
1	7	38
7	5	47
1	9	104
3	1	40
0	3	74
4	2	68
0	1	40
3	3	41
0	2	41
0	7	97
3	1	74
3	4	52
1	0	66
3	6	84
1	6	87
0	1	60
1	2	71
4	4	72
5	4	42
6	8	96
4	7	54
0	2	60
3	4	81
0	6	86
0	2	70
1	7	88
0	3	44
1	3	83
1	3	82
1	9	67
2	0	59
2	5	75
1	1	32
5	4	98
0	7	76
1	3	44
3	5	62
1	3	62
3	2	28
5	4	44
1	3	84
2	11	120
3	2	51
2	1	47
2	3	93
5	1	36
1	2	60
7	3	54
2	1	57
2	0	65
3	1	46
0	7	73
1	7	58
1	3	80
0	2	67
2	7	121
1	4	117
0	1	60
1	3	49
6	5	53
4	3	87
1	3	93
0	3	60
2	2	27
3	3	53
1	7	80
0	8	94
5	7	97
6	6	54
1	4	71
0	4	74
1	5	57
3	3	64
2	2	65
3	4	58
2	3	34
1	7	86
1	2	25
3	5	111
0	5	52
0	6	118
6	2	46
0	1	50
3	4	79
0	0	23
2	2	67
1	6	114
1	8	117
2	10	133
3	4	68
3	4	83
0	3	54
3	2	72
0	3	74
3	1	19
2	5	60
0	4	68
1	3	72
0	4	70
4	1	22
1	4	59
4	1	55
1	2	98
0	3	88
4	5	86
0	4	66
1	2	72
0	1	41
4	0	39
5	6	64
3	2	81
2	4	74
1	5	97
0	2	88
2	5	84
4	3	101
3	6	53
2	2	59
1	4	60
2	1	48
3	5	101
0	2	73
0	2	40
0	2	62
1	3	60
4	1	91
2	6	76
0	3	45
1	1	55
5	8	83
1	1	44
4	3	59
1	2	103
1	5	91
2	4	62
5	2	30
0	6	124
4	4	74
6	4	80
3	8	104
1	5	58
1	2	39
1	6	78
0	2	59
1	9	71
4	3	52
2	5	82
0	3	92
2	6	93
0	3	76
1	6	59
3	2	32
2	3	79
1	4	108
2	5	71
3	5	72
4	4	53
3	3	49
5	3	18
6	5	99
2	1	61
4	4	31
0	1	44
7	2	83
3	3	91
2	1	39
0	1	57
3	4	67
1	2	35
0	1	70
0	1	60
2	2	42
6	0	27
4	10	77
3	7	67
2	2	63
6	3	46
4	5	72
3	8	72
0	4	134
0	4	104
5	3	50
5	6	72
1	2	70
3	2	76
1	1	41
2	3	71
0	2	77
1	5	123
0	2	56
0	7	68
1	7	86
1	6	54
6	4	48
0	2	45
1	5	47
6	4	90
2	4	57
1	3	42
4	1	38
3	2	39
2	6	81
2	9	75
2	7	76
2	4	65
5	2	49
6	4	88
4	2	48
6	3	44
0	2	90
1	5	81
2	0	51
1	2	69
1	3	60
4	6	44
3	4	47
2	3	38
0	4	94
2	4	79
3	2	37
5	2	43
3	4	74
1	12	119
0	5	68
2	5	95
1	3	84
3	3	60
0	2	77
1	4	57
0	2	47
2	6	32
1	6	80
2	5	95
1	4	58
1	4	82
1	2	60
1	2	26
0	3	54
1	5	59
2	3	71
3	3	88
0	8	103
0	3	48
1	0	52
0	4	38
0	5	92
2	5	76
3	4	60
2	3	54
2	2	76
3	4	82
5	2	48
2	2	44
0	4	89
0	4	65
0	3	64
4	1	53
2	5	81
2	6	89
2	4	57
4	5	56
3	3	34
2	3	52
4	3	66
1	1	44
1	4	38
0	5	78
1	5	62
1	4	100
1	3	54
3	2	23
0	8	98
1	4	62
2	9	56
1	1	50
0	4	59
3	2	62
1	1	82
0	2	46
3	6	102
2	4	46
2	7	73
1	5	92
1	3	42
0	5	74
0	5	45
5	4	50
3	5	50
1	4	59
1	5	108
0	4	43
0	7	73
1	3	48
1	1	31
0	3	62
0	2	58
0	6	82
1	2	72
0	5	84
0	3	88
1	3	51
4	2	81
3	4	62
4	2	50
2	1	40
2	1	51
0	4	51
2	3	61
2	6	80
3	6	97
3	6	82
6	5	56
2	6	77
0	2	68
1	6	62
5	3	58
1	4	113
1	4	37
3	4	90
3	5	58
4	6	79
2	3	57
0	2	27
3	11	77
0	3	67
2	1	64
0	3	59
1	3	106
0	3	68
1	1	41
3	4	82
3	0	61
0	4	66
0	0	78
4	1	35
2	5	48
2	5	57
3	3	91
3	5	82
1	2	44
1	2	91
0	1	46
2	1	50
1	1	76
2	5	57
3	2	50
1	3	73
2	2	57
2	7	51
1	3	48
1	8	92
0	4	62
4	3	50
1	5	80
1	8	86
3	3	85
4	4	49
3	2	24
4	4	64
3	4	100
0	5	71
3	4	41
3	8	63
7	5	86
5	7	74
1	1	72
0	9	52
1	4	63
4	4	54
0	7	88
0	4	73
0	1	33
5	3	58
4	2	58
0	3	93
3	4	73
3	0	12
4	7	76
0	3	67
1	4	106
1	6	62
1	1	45
0	5	84
0	4	91
0	3	58
1	2	55
0	2	57
2	6	110
7	7	92
2	3	61
0	3	71
0	4	66
1	5	103
1	0	79
0	4	90
0	4	80
1	3	48
0	3	101
2	1	72
0	2	70
0	3	51
3	4	64
0	3	79
7	2	22
0	4	77
4	8	64
1	7	87
0	3	74
3	3	27
0	3	82
3	4	51
1	1	45
2	3	46
2	6	101
5	7	83
0	4	62
8	0	37
0	4	74
2	4	84
5	8	65
5	9	94
5	1	30
3	6	65
2	5	96
6	8	68
1	6	54
2	1	50
0	5	78
0	3	74
0	3	41
0	0	40
4	3	44
2	3	61
0	3	68
2	7	55
2	1	44
0	4	84
3	3	63
0	4	101
4	2	88
0	2	79
1	1	52
0	5	73
4	8	50
0	1	45
3	6	83
3	8	111
2	1	43
2	3	37
1	1	46
2	7	75
1	1	59
1	1	48
0	2	51
2	4	37
3	5	61
0	9	92
1	6	79
2	2	41
4	6	56
2	0	38
1	6	76
2	1	39
